ID,Season,Round,Home,Away,HomeWin,AwayWin,Draw,HomeGoal,AwayGoal,HomeXG,AwayXG,HomePoss,AwayPoss,HomeCaptain,HomeFormation,HomeSH,HomeSOT,HomeAcc,HomeDef,HomeDist,HomeFK,HomePK,HomePKAtt,AwayCaptain,AwayFormation,AwaySH,AwaySOT,AwayAcc,AwayDef,AwayDist,AwayFK,AwayPK,AwayPKAtt,Referee,Date,Day,Time
1683,2025,17,Ipswich Town,Newcastle United,0,1,0,0,4,0.7,2.3,42,58,Sam Morsy,4-2-3-1,10,2,0.2,0.4285714285714285,17.8,0,0,0,Bruno Guimarães,4-3-3,15,7,0.4666666666666667,1.0,14.1,0,0,0,Stuart Attwell,2024-12-21,Sat,15:00
1708,2025,19,Manchester United,Newcastle United,0,1,0,0,2,0.8,1.9,52,48,Lisandro Martínez,3-4-3,10,0,0.0,0.5,16.6,0,0,0,Bruno Guimarães,4-3-3,12,4,0.3333333333333333,0.0,15.2,0,0,0,Simon Hooper,2024-12-30,Mon,20:00
1710,2025,20,Tottenham Hotspur,Newcastle United,0,1,0,1,2,0.9,2.5,56,44,Dejan Kulusevski,4-2-3-1,13,4,0.3076923076923077,0.5,15.9,0,0,0,Bruno Guimarães,4-3-3,14,4,0.2857142857142857,0.75,14.2,0,0,0,Andy Madley,2025-01-04,Sat,12:30
1743,2025,23,Southampton,Newcastle United,0,1,0,1,3,0.8,2.9,53,47,Jan Bednarek,3-4-1-2,12,5,0.4166666666666667,0.5714285714285714,18.1,0,0,0,Bruno Guimarães,4-3-3,16,7,0.4375,0.8,19.3,0,1,1,Samuel Barrott,2025-01-25,Sat,15:00
1763,2025,25,Manchester City,Newcastle United,1,0,0,4,0,1.9,0.5,61,39,Erling Haaland,4-2-3-1,11,7,0.6363636363636364,1.0,15.2,0,0,0,Bruno Guimarães,4-3-3,3,1,0.3333333333333333,0.4285714285714285,10.7,0,0,0,Andy Madley,2025-02-15,Sat,15:00
1790,2025,27,Liverpool,Newcastle United,1,0,0,2,0,1.7,0.2,61,39,Virgil van Dijk,4-2-3-1,12,3,0.25,0.0,16.2,0,0,0,Bruno Guimarães,4-2-3-1,3,0,0.0,0.3333333333333333,19.3,1,0,0,Stuart Attwell,2025-02-26,Wed,20:15
1801,2025,28,West Ham United,Newcastle United,0,1,0,0,1,0.7,1.4,51,49,Jarrod Bowen,3-5-2,9,2,0.2222222222222222,0.6666666666666666,20.9,0,0,0,Bruno Guimarães,4-3-3,9,3,0.3333333333333333,1.0,13.3,0,0,0,Michael Salisbury,2025-03-10,Mon,20:00
1829,2025,31,Leicester City,Newcastle United,0,1,0,0,3,0.5,3.2,58,42,Jamie Vardy,3-4-3,7,2,0.2857142857142857,0.4,14.1,0,0,0,Bruno Guimarães,4-3-3,16,5,0.3125,1.0,18.7,1,0,0,Robert Jones,2025-04-07,Mon,20:00
1845,2025,33,Aston Villa,Newcastle United,1,0,0,4,1,2.2,1.0,48,52,John McGinn,4-2-3-1,23,9,0.391304347826087,0.6666666666666666,14.3,0,0,0,Bruno Guimarães,4-3-3,10,3,0.3,0.5555555555555556,14.3,0,0,0,Jarred Gillett,2025-04-19,Sat,17:30
1867,2025,35,Brighton And Hove Albion,Newcastle United,0,0,1,1,1,0.7,1.7,45,55,Lewis Dunk,4-2-3-1,5,2,0.4,0.75,14.6,0,0,0,Bruno Guimarães,4-3-3,12,4,0.3333333333333333,0.5,19.2,2,1,1,Craig Pawson,2025-05-04,Sun,14:00
1887,2025,37,Arsenal,Newcastle United,1,0,0,1,0,0.6,1.5,51,49,Martin Ødegaard,4-3-3,12,4,0.3333333333333333,1.0,18.1,0,0,0,Bruno Guimarães,3-4-3,14,5,0.3571428571428571,0.75,14.3,1,0,0,Simon Hooper,2025-05-18,Sun,16:30
